Okres,Obec,0-14_let_celkem,0-14_let_muzi,0-14_let_zeny,15-64_let_celkem,15-64_let_muzi,15-64_let_zeny,65+_let_celkem,65+_let_muzi,65+_let_zeny,Prumerny_vek_celkem,Prumerny_vek_muzi,Prumerny_vek_zeny,Index_stari
Okres Mělník,Všestudy,19.8156682,18.0952381,21.42857143,60.36866359,62.85714286,58.03571429,19.8156682,19.04761905,20.53571429,41.55760369,41.78571429,41.34375,100
Okres Mělník,Všetaty,17.15881883,19.53188055,14.83820047,63.28810854,64.16464891,62.43093923,19.55307263,16.30347054,22.7308603,42.01117318,40.09887006,43.88121547,113.9534884
Okres Mělník,Vysoká,16.90294438,16.77282378,17.04035874,64.88549618,66.24203822,63.4529148,18.21155943,16.985138,19.50672646,41.80207197,41.16878981,42.47085202,107.7419355
Okres Mělník,Zálezlice,14.83146067,13.67521368,16.11374408,68.08988764,70.94017094,64.92890995,17.07865169,15.38461538,18.95734597,42.02134831,41.66666667,42.41469194,115.1515152
Okres Mělník,Zlončice,18.25657895,18.45637584,18.06451613,71.875,74.4966443,69.35483871,9.868421053,7.046979866,12.58064516,37.11513158,36.44966443,37.75483871,54.05405405
Okres Mělník,Zlosyň,14.31492843,12.70491803,15.91836735,68.30265849,70.08196721,66.53061224,17.38241309,17.21311475,17.55102041,42.8006135,43.15983607,42.44285714,121.4285714
Okres Mělník,Želízy,16.21621622,15.38461538,17.05426357,64.67181467,66.53846154,62.79069767,19.11196911,18.07692308,20.15503876,42.39382239,41.66153846,43.13178295,117.8571429
Okres Třebíč,Babice,13.02325581,10.18518519,15.88785047,62.79069767,68.51851852,57.00934579,24.18604651,21.2962963,27.10280374,45.26744186,45.41666667,45.11682243,185.7142857
Okres Třebíč,Bačice,15.5,17.58241758,13.76146789,63,65.93406593,60.55045872,21.5,16.48351648,25.68807339,43.53,41.87362637,44.91284404,138.7096774
Okres Třebíč,Bačkovice,9.090909091,4.347826087,14.28571429,68.18181818,71.73913043,64.28571429,22.72727273,23.91304348,21.42857143,47.09090909,47.41304348,46.73809524,250
Okres Třebíč,Benetice,18.36734694,17.5257732,19.19191919,63.7755102,65.97938144,61.61616162,17.85714286,16.49484536,19.19191919,41.20918367,41.68556701,40.74242424,97.22222222
Okres Třebíč,Biskupice-Pulkov,15.95330739,17.42424242,14.4,60.70038911,62.12121212,59.2,23.3463035,20.45454545,26.4,45.79961089,44.4469697,47.228,146.3414634
Okres Třebíč,Blatnice,15.50802139,16.41791045,14.45086705,62.29946524,63.68159204,60.69364162,22.19251337,19.90049751,24.85549133,43.30481283,42.18159204,44.60982659,143.1034483
Okres Třebíč,Bohušice,8.870967742,9.677419355,8.064516129,73.38709677,75.80645161,70.96774194,17.74193548,14.51612903,20.96774194,43.74193548,42.53225806,44.9516129,200
Okres Třebíč,Bochovice,10.73825503,12.34567901,8.823529412,57.71812081,58.02469136,57.35294118,31.54362416,29.62962963,33.82352941,48.94966443,46.30246914,52.10294118,293.75
Okres Třebíč,Bransouze,10.79812207,9.565217391,12.24489796,58.68544601,60,57.14285714,30.51643192,30.43478261,30.6122449,46.73943662,47.20434783,46.19387755,282.6086957
Okres Třebíč,Březník,17.41654572,17.8041543,17.04545455,58.92597968,60.53412463,57.38636364,23.6574746,21.66172107,25.56818182,43.83526851,42.16468843,45.43465909,135.8333333
Okres Třebíč,Budišov,17.37677527,16.30615641,18.45637584,61.57059315,64.89184692,58.22147651,21.05263158,18.80199667,23.32214765,42.79908104,41.75790349,43.84899329,121.1538462
Okres Třebíč,Budkov,16.57303371,14.03508772,18.91891892,66.01123596,69.59064327,62.7027027,17.41573034,16.37426901,18.37837838,40.95224719,40.48245614,41.38648649,105.0847458
Okres Třebíč,Cidlina,11.70212766,14,9.090909091,57.44680851,58,56.81818182,30.85106383,28,34.09090909,49.29787234,48.96,49.68181818,263.6363636
Okres Třebíč,Čáslavice,16.31205674,18.66197183,13.92857143,56.38297872,57.04225352,55.71428571,27.30496454,24.29577465,30.35714286,44.54787234,42.62676056,46.49642857,167.3913043
Okres Třebíč,Častohostice,16.32653061,15.68627451,17.0212766,61.73469388,65.68627451,57.44680851,21.93877551,18.62745098,25.53191489,42.04081633,41.44117647,42.69148936,134.375
Okres Třebíč,Čechočovice,18.49710983,17.17791411,19.67213115,63.87283237,66.25766871,61.74863388,17.6300578,16.56441718,18.57923497,40.65895954,41.88650307,39.56557377,95.3125
Okres Třebíč,Čechtín,16.34615385,19.04761905,13.19444444,62.17948718,61.30952381,63.19444444,21.47435897,19.64285714,23.61111111,43.33653846,41.91666667,44.99305556,131.372549
Okres Třebíč,Červená Lhota,15.13513514,18.08510638,12.08791209,60.54054054,64.89361702,56.04395604,24.32432432,17.0212766,31.86813187,45.18648649,42.32978723,48.13736264,160.7142857
Okres Třebíč,Číhalín,26.25,25.45454545,26.92307692,52.5,56.36363636,49.23076923,21.25,18.18181818,23.84615385,39.92916667,38.81818182,40.86923077,80.95238095
Okres Třebíč,Číchov,8.520179372,8.26446281,8.823529412,58.29596413,63.63636364,51.96078431,33.1838565,28.09917355,39.21568627,50.52242152,48.94628099,52.39215686,389.4736842
Okres Třebíč,Čikov,12.30769231,11.57894737,13,62.05128205,65.26315789,59,25.64102564,23.15789474,28,46.58205128,45.59473684,47.52,208.3333333
Okres Třebíč,Číměř,21.30434783,25.40983607,16.66666667,61.73913043,60.6557377,62.96296296,16.95652174,13.93442623,20.37037037,39.53478261,37.35245902,42,79.59183673
Okres Třebíč,Dalešice,15.61403509,15.93220339,15.27272727,64.38596491,66.44067797,62.18181818,20,17.62711864,22.54545455,42.66140351,40.68305085,44.78363636,128.0898876
Okres Třebíč,Dědice,20.97902098,18.91891892,23.1884058,62.93706294,66.21621622,59.42028986,16.08391608,14.86486486,17.39130435,39.64685315,39.93243243,39.34057971,76.66666667
Okres Třebíč,Dešov,17.18061674,18.02575107,16.28959276,64.31718062,66.0944206,62.44343891,18.50220264,15.87982833,21.26696833,42.0814978,41.05364807,43.16515837,107.6923077
Okres Třebíč,Dolní Lažany,13.83647799,14.1025641,13.58024691,62.26415094,60.25641026,64.19753086,23.89937107,25.64102564,22.22222222,43.3490566,44.8974359,41.85802469,172.7272727
Okres Třebíč,Dolní Vilémovice,18.11764706,18.98148148,17.22488038,63.29411765,65.27777778,61.24401914,18.58823529,15.74074074,21.53110048,41.38470588,39.75925926,43.0645933,102.5974026
Okres Třebíč,Domamil,13.33333333,9.375,17.41935484,64.44444444,70.625,58.06451613,22.22222222,20,24.51612903,43.37301587,43.90625,42.82258065,166.6666667
Okres Třebíč,Dukovany,14.4028103,13.39491917,15.43942993,66.62763466,69.51501155,63.65795724,18.96955504,17.09006928,20.90261283,43.45550351,42.64549654,44.28859857,131.7073171
Okres Třebíč,Hartvíkovice,16.40488656,15.59322034,17.26618705,60.20942408,63.05084746,57.1942446,23.38568935,21.3559322,25.53956835,43.09685864,42.38474576,43.85251799,142.5531915
Okres Třebíč,Heraltice,16.02067183,15.73604061,16.31578947,64.34108527,64.97461929,63.68421053,19.63824289,19.2893401,20,42.21834625,42.67258883,41.74736842,122.5806452
Okres Třebíč,Hluboké,16.90140845,18.0952381,15.74074074,60.09389671,63.80952381,56.48148148,23.00469484,18.0952381,27.77777778,42.69248826,42.10952381,43.25925926,136.1111111
Okres Třebíč,Hodov,15.4340836,19.41176471,10.63829787,62.37942122,61.76470588,63.12056738,22.18649518,18.82352941,26.24113475,44.08199357,42.02352941,46.56382979,143.75
Okres Třebíč,Hornice,7.462686567,11.42857143,3.125,71.64179104,68.57142857,75,20.89552239,20,21.875,49.54477612,50.98571429,47.96875,280
Okres Třebíč,Horní Heřmanice,24.64788732,22.85714286,26.38888889,54.22535211,61.42857143,47.22222222,21.12676056,15.71428571,26.38888889,40,38.61428571,41.34722222,85.71428571
Okres Třebíč,Horní Smrčné,14.81481481,11.53846154,17.85714286,53.7037037,53.84615385,53.57142857,31.48148148,34.61538462,28.57142857,50.03703704,50,50.07142857,212.5
Okres Třebíč,Horní Újezd,11.95219124,5.982905983,17.1641791,59.76095618,69.23076923,51.49253731,28.28685259,24.78632479,31.34328358,47.36055777,48.57692308,46.29850746,236.6666667
Okres Třebíč,Horní Vilémovice,16.88311688,12.5,20,61.03896104,62.5,60,22.07792208,25,20,44.43506494,46.90625,42.67777778,130.7692308
Okres Třebíč,Hrotovice,15.91928251,18.15144766,13.65688488,60.14573991,60.24498886,60.04514673,23.93497758,21.60356347,26.2979684,43.68105381,41.87193764,45.51467269,150.3521127
Okres Třebíč,Hroznatín,9.90990991,14.28571429,5.454545455,66.66666667,69.64285714,63.63636364,23.42342342,16.07142857,30.90909091,43.54504505,39.21428571,47.95454545,236.3636364
Okres Třebíč,Hvězdoňovice,17.59259259,16.36363636,18.86792453,65.74074074,67.27272727,64.1509434,16.66666667,16.36363636,16.98113208,39.02777778,38.91818182,39.14150943,94.73684211
Okres Třebíč,Chlístov,15.94684385,19.07894737,12.75167785,64.11960133,63.81578947,64.4295302,19.93355482,17.10526316,22.81879195,42.66943522,41.36842105,43.9966443,125
Okres Třebíč,Chlum,18.24324324,17.80821918,18.66666667,56.75675676,60.2739726,53.33333333,25,21.91780822,28,43.83783784,42.82876712,44.82,137.037037
Okres Třebíč,Chotěbudice,14.42307692,19.64285714,8.333333333,59.61538462,55.35714286,64.58333333,25.96153846,25,27.08333333,44.35576923,44.17857143,44.5625,180
Okres Třebíč,Jakubov u Moravských Budějovic,20.3539823,20.46783626,20.23809524,61.35693215,62.57309942,60.11904762,18.28908555,16.95906433,19.64285714,40.14454277,39.49707602,40.80357143,89.85507246
Okres Třebíč,Jaroměřice nad Rokytnou,15.29239051,15.40354331,15.18248175,64.32591143,66.73228346,61.94647202,20.38169807,17.86417323,22.87104623,43.11487644,42.35925197,43.8620438,133.28
Okres Třebíč,Jasenice,14.43850267,13.26530612,15.73033708,63.10160428,65.30612245,60.6741573,22.45989305,21.42857143,23.59550562,44.21122995,44.40816327,43.99438202,155.5555556
Okres Třebíč,Jemnice,13.97578204,14.57905544,13.39285714,63.06760848,64.57905544,61.60714286,22.95660949,20.84188912,25,44.52497477,43.13244353,45.87053571,164.2599278
Okres Třebíč,Jinošov,18.31501832,24.47552448,11.53846154,62.27106227,58.74125874,66.15384615,19.41391941,16.78321678,22.30769231,41.67948718,38.52097902,45.15384615,106
Okres Třebíč,Jiratice,20.73170732,27.27272727,13.15789474,62.19512195,52.27272727,73.68421053,17.07317073,20.45454545,13.15789474,38.58536585,37.68181818,39.63157895,82.35294118
Okres Třebíč,Kamenná,18.30357143,18.26086957,18.34862385,58.03571429,57.39130435,58.71559633,23.66071429,24.34782609,22.93577982,44.80803571,44.7,44.92201835,129.2682927
Okres Třebíč,Kdousov,13.79310345,14.0625,13.46153846,66.37931034,75,55.76923077,19.82758621,10.9375,30.76923077,44.97413793,41.9375,48.71153846,143.75
Okres Třebíč,Kladeruby nad Oslavou,17.24137931,19.8019802,14.70588235,57.63546798,56.43564356,58.82352941,25.12315271,23.76237624,26.47058824,42.45073892,41.66831683,43.2254902,145.7142857
Okres Třebíč,Klučov,9.826589595,11.23595506,8.333333333,67.6300578,69.66292135,65.47619048,22.5433526,19.1011236,26.19047619,47.40751445,45.85955056,49.04761905,229.4117647
Okres Třebíč,Kojatice,11.33603239,12.14953271,10.71428571,41.29554656,53.27102804,32.14285714,47.36842105,34.57943925,57.14285714,56.27732794,50.15420561,60.95714286,417.8571429
Okres Třebíč,Kojatín,19.56521739,23.07692308,15,67.39130435,63.46153846,72.5,13.04347826,13.46153846,12.5,38.22826087,36.23076923,40.825,66.66666667
Okres Třebíč,Kojetice,14.13043478,12.86307054,15.52511416,62.82608696,67.63485477,57.53424658,23.04347826,19.50207469,26.94063927,44.77173913,43.58713693,46.07534247,163.0769231
Okres Třebíč,Komárovice,17.3553719,20.68965517,14.28571429,61.15702479,63.79310345,58.73015873,21.48760331,15.51724138,26.98412698,44.54132231,41.60344828,47.24603175,123.8095238
Okres Třebíč,Koněšín,15.38461538,16.60377358,14.04958678,64.69428008,67.54716981,61.57024793,19.92110454,15.8490566,24.38016529,42.87278107,40.86603774,45.07024793,129.4871795
Okres Třebíč,Kostníky,18.65284974,17.89473684,19.3877551,64.24870466,69.47368421,59.18367347,17.0984456,12.63157895,21.42857143,40.99740933,39.14210526,42.79591837,91.66666667
Okres Třebíč,Kouty,17.36972705,17.32673267,17.41293532,61.7866005,63.86138614,59.70149254,20.84367246,18.81188119,22.88557214,43.16004963,42.23762376,44.08706468,120
Okres Třebíč,Kozlany,13.43283582,14.28571429,12.5,66.41791045,70,62.5,20.14925373,15.71428571,25,43.6119403,41.27142857,46.171875,150
Okres Třebíč,Kožichovice,18.5106383,16.22807018,20.66115702,59.78723404,61.40350877,58.26446281,21.70212766,22.36842105,21.07438017,42.51276596,43.65350877,41.43801653,117.2413793
Okres Třebíč,Krahulov,15.12027491,14.78873239,15.43624161,62.54295533,67.6056338,57.71812081,22.33676976,17.6056338,26.84563758,44.41408935,43.17605634,45.59395973,147.7272727
Okres Třebíč,Kralice nad Oslavou,16.13861386,15.04761905,17.31958763,60.3960396,61.71428571,58.96907216,23.46534653,23.23809524,23.71134021,43.67326733,43.54190476,43.81546392,145.398773
Okres Třebíč,Kramolín,17.55725191,19.6969697,15.38461538,62.59541985,62.12121212,63.07692308,19.84732824,18.18181818,21.53846154,43.15648855,40.92424242,45.42307692,113.0434783
Okres Třebíč,Krhov,12.42937853,13.79310345,11.11111111,67.23163842,67.81609195,66.66666667,20.33898305,18.3908046,22.22222222,45.69774011,45.18965517,46.18888889,163.6363636
Okres Třebíč,Krokočín,19.04761905,16.19047619,21.9047619,64.28571429,67.61904762,60.95238095,16.66666667,16.19047619,17.14285714,40.5952381,41.33809524,39.85238095,87.5
Okres Třebíč,Kuroslepy,15.52795031,20,9.85915493,57.76397516,55.55555556,60.56338028,26.70807453,24.44444444,29.57746479,45.77329193,43.62222222,48.5,172
Okres Třebíč,Láz,17.28813559,14.89361702,19.48051948,57.62711864,58.86524823,56.49350649,25.08474576,26.24113475,24.02597403,43.46610169,44.03191489,42.94805195,145.0980392
Okres Třebíč,Lesná,19.58762887,23.33333333,13.51351351,59.79381443,60,59.45945946,20.6185567,16.66666667,27.02702703,42.10824742,39.16666667,46.87837838,105.2631579
Okres Třebíč,Lesní Jakubov,20.66115702,26.98412698,13.79310345,57.02479339,58.73015873,55.17241379,22.31404959,14.28571429,31.03448276,41.57438017,37.62698413,45.86206897,108
Okres Třebíč,Lesonice,16.12244898,18.25095057,13.65638767,60.6122449,63.878327,56.82819383,23.26530612,17.87072243,29.5154185,43.64285714,41.6026616,46.00660793,144.3037975
Okres Třebíč,Lesůňky,7.5,10.20408163,3.225806452,75,75.51020408,74.19354839,17.5,14.28571429,22.58064516,46.35,42.5,52.43548387,233.3333333
Okres Třebíč,Lhánice,20.68965517,18.60465116,22.72727273,63.79310345,65.11627907,62.5,15.51724138,16.27906977,14.77272727,39.4137931,40.69767442,38.15909091,75
Okres Třebíč,Lhotice,14.1025641,15.90909091,11.76470588,64.1025641,68.18181818,58.82352941,21.79487179,15.90909091,29.41176471,43.1474359,39.59090909,47.75,154.5454545
Okres Třebíč,Lipník,16.55011655,16.03773585,17.05069124,64.8018648,69.81132075,59.9078341,18.64801865,14.1509434,23.04147465,41.53729604,39.13207547,43.88709677,112.6760563
Okres Třebíč,Litohoř,15.75091575,14.59074733,16.98113208,66.11721612,71.17437722,60.75471698,18.13186813,14.23487544,22.26415094,41.68681319,40.32206406,43.13396226,115.1162791
Okres Třebíč,Litovany,15.32258065,17.74193548,12.90322581,52.41935484,56.4516129,48.38709677,32.25806452,25.80645161,38.70967742,48.60483871,46.14516129,51.06451613,210.5263158
Okres Třebíč,Lomy,22.55639098,16.92307692,27.94117647,55.63909774,63.07692308,48.52941176,21.80451128,20,23.52941176,41.66541353,43.36153846,40.04411765,96.66666667
Okres Třebíč,Loukovice,21.875,17.46031746,26.15384615,58.59375,63.49206349,53.84615385,19.53125,19.04761905,20,40.2734375,41.64285714,38.94615385,89.28571429
Okres Třebíč,Lovčovice,15.87301587,20.68965517,11.76470588,65.07936508,65.51724138,64.70588235,19.04761905,13.79310345,23.52941176,39.94444444,36.29310345,43.05882353,120
Okres Třebíč,Lukov,13.70558376,15.2284264,12.18274112,69.79695431,71.57360406,68.02030457,16.49746193,13.19796954,19.79695431,42.08121827,40.89086294,43.2715736,120.3703704
Okres Třebíč,Markvartice,13.88888889,12.83783784,15,65.97222222,69.59459459,62.14285714,20.13888889,17.56756757,22.85714286,42.75,41.83783784,43.71428571,145
Okres Třebíč,Martínkov,16.87242798,18.24817518,15.09433962,61.72839506,67.15328467,54.71698113,21.39917695,14.59854015,30.18867925,43.33950617,40.47810219,47.03773585,126.8292683
Okres Třebíč,Mastník,10.09615385,11.65048544,8.571428571,64.90384615,66.01941748,63.80952381,25,22.33009709,27.61904762,47.53846154,46.69417476,48.36666667,247.6190476
Okres Třebíč,Menhartice,13.23529412,14.92537313,11.5942029,67.64705882,68.65671642,66.66666667,19.11764706,16.41791045,21.73913043,43.11764706,42.17164179,44.03623188,144.4444444
Okres Třebíč,Meziříčko,14.11764706,14.63414634,13.63636364,64.70588235,70.73170732,59.09090909,21.17647059,14.63414634,27.27272727,43.79411765,41.15853659,46.25,150
Okres Třebíč,Mikulovice,14.28571429,14.1509434,14.42307692,68.57142857,67.9245283,69.23076923,17.14285714,17.9245283,16.34615385,42.73809524,43.08490566,42.38461538,120
Okres Třebíč,Mladoňovice,17.33668342,18.46153846,16.25615764,64.07035176,66.15384615,62.06896552,18.59296482,15.38461538,21.67487685,41.99748744,40.25897436,43.66748768,107.2463768
Okres Třebíč,Mohelno,15.22366522,16.25899281,14.18234443,60.53391053,62.44604317,58.61070912,24.24242424,21.29496403,27.20694645,45.02741703,43.12733813,46.93849493,159.2417062
Okres Třebíč,Moravské Budějovice,14.11665258,14.98996847,13.27237462,61.52437306,63.88650043,59.24078692,24.35897436,21.1235311,27.48683846,45.272612,43.22198338,47.2550568,172.5548902
Okres Třebíč,Myslibořice,17.08029197,19.46107784,14.81481481,58.97810219,63.77245509,54.41595442,23.94160584,16.76646707,30.76923077,43.71021898,40.37125749,46.88746439,140.1709402
Okres Třebíč,Naloučany,12.34567901,12.65822785,12.04819277,66.66666667,69.62025316,63.85542169,20.98765432,17.72151899,24.09638554,44.01234568,44.80379747,43.25903614,170
Okres Třebíč,Náměšť nad Oslavou,14.89406335,15.90423258,13.92092257,62.72288651,64.94228303,60.58484349,22.38305014,19.1534844,25.49423394,44.53922803,42.54788371,46.45757825,150.2816901
Okres Třebíč,Nárameč,15.90909091,15.46961326,16.37426901,59.375,62.98342541,55.55555556,24.71590909,21.54696133,28.07017544,43.75,42.90883978,44.64035088,155.3571429
Okres Třebíč,Nimpšov,7.01754386,9.677419355,3.846153846,56.14035088,54.83870968,57.69230769,36.84210526,35.48387097,38.46153846,51.20175439,47.9516129,55.07692308,525
Okres Třebíč,Nová Ves,20.53231939,21.42857143,19.51219512,60.07604563,60.71428571,59.3495935,19.39163498,17.85714286,21.13821138,40.67490494,39.52142857,41.98780488,94.44444444
Okres Třebíč,Nové Syrovice,15.20086862,15.85365854,14.45221445,62.32356135,61.99186992,62.7039627,22.47557003,22.15447154,22.84382284,44.53800217,43.94105691,45.22261072,147.8571429
Okres Třebíč,Nový Telečkov,7.070707071,2.040816327,12,76.76767677,83.67346939,70,16.16161616,14.28571429,18,45.84343434,45.96938776,45.72,228.5714286
Okres Třebíč,Ocmanice,16.04938272,14.18918919,17.61363636,62.65432099,64.86486486,60.79545455,21.2962963,20.94594595,21.59090909,42.57716049,42.37837838,42.74431818,132.6923077
Okres Třebíč,Odunec,14.44444444,18.18181818,10.86956522,56.66666667,56.81818182,56.52173913,28.88888889,25,32.60869565,46.88888889,44.5,49.17391304,200
Okres Třebíč,Okarec,8,10.63829787,5.660377358,63,61.70212766,64.1509434,29,27.65957447,30.18867925,49.37,49.18085106,49.53773585,362.5
Okres Třebíč,Okřešice,13.91752577,10.78431373,17.39130435,58.24742268,66.66666667,48.91304348,27.83505155,22.54901961,33.69565217,45.05670103,43.26470588,47.04347826,200
Okres Třebíč,Okříšky,14.71754212,15.65906838,13.77601586,61.29831516,64.22200198,58.37462834,23.98414272,20.11892963,27.8493558,45.27948464,43.37016848,47.18880079,162.962963
Okres Třebíč,Opatov,15.35433071,14.36170213,16.32124352,59.58005249,61.43617021,57.77202073,25.0656168,24.20212766,25.90673575,44.95538058,45.32180851,44.5984456,163.2478632
Okres Třebíč,Oponešice,13.66120219,11.57894737,15.90909091,62.29508197,66.31578947,57.95454545,24.04371585,22.10526316,26.13636364,43.94808743,44.51052632,43.34090909,176
Okres Třebíč,Ostašov,14.28571429,12.87128713,15.90909091,66.66666667,71.28712871,61.36363636,19.04761905,15.84158416,22.72727273,41.8968254,40.93564356,43,133.3333333
Okres Třebíč,Pálovice,17.71428571,20.83333333,13.92405063,65.71428571,64.58333333,67.08860759,16.57142857,14.58333333,18.98734177,40.23142857,38.33333333,42.53797468,93.5483871
Okres Třebíč,Petrovice,12.31884058,12.74509804,11.9047619,65.94202899,66.17647059,65.71428571,21.73913043,21.07843137,22.38095238,44.39855072,43.84313725,44.93809524,176.4705882
Okres Třebíč,Petrůvky,15.67164179,20.28985507,10.76923077,71.64179104,68.11594203,75.38461538,12.68656716,11.5942029,13.84615385,40.3880597,39.61594203,41.20769231,80.95238095
Okres Třebíč,Pokojovice,14.7826087,14.28571429,15.25423729,61.73913043,66.07142857,57.62711864,23.47826087,19.64285714,27.11864407,43.57826087,42.08928571,44.99152542,158.8235294
Okres Třebíč,Police,17.35015773,17.96407186,16.66666667,59.6214511,59.28143713,60,23.02839117,22.75449102,23.33333333,43.34227129,43.18263473,43.52,132.7272727
Okres Třebíč,Popůvky,5.970149254,5.555555556,6.451612903,61.19402985,75,45.16129032,32.8358209,19.44444444,48.38709677,52.26119403,46.19444444,59.30645161,550
Okres Třebíč,Pozďatín,14.19753086,19.51219512,8.75,60.49382716,63.41463415,57.5,25.30864198,17.07317073,33.75,44.85185185,40.36585366,49.45,178.2608696
Okres Třebíč,Přeckov,14.47368421,13.51351351,15.38461538,65.78947368,64.86486486,66.66666667,19.73684211,21.62162162,17.94871795,40.59210526,42.63513514,38.65384615,136.3636364
Okres Třebíč,Předín,13.86430678,14.94252874,12.72727273,64.15929204,66.37931034,61.81818182,21.97640118,18.67816092,25.45454545,43.3879056,41.27586207,45.61515152,158.5106383
Okres Třebíč,Přešovice,16.17647059,16.43835616,15.87301587,65.44117647,67.12328767,63.49206349,18.38235294,16.43835616,20.63492063,43.40441176,43.13013699,43.72222222,113.6363636
Okres Třebíč,Přibyslavice,15.45226131,16.83937824,14.14634146,62.93969849,63.98963731,61.95121951,21.6080402,19.17098446,23.90243902,43.90201005,42.39378238,45.32195122,139.8373984
Okres Třebíč,Příštpo,13.22957198,12.68656716,13.82113821,59.53307393,61.94029851,56.91056911,27.23735409,25.37313433,29.26829268,46.8229572,44.67164179,49.16666667,205.8823529
Okres Třebíč,Pucov,21.89349112,23.86363636,19.75308642,47.92899408,46.59090909,49.38271605,30.17751479,29.54545455,30.86419753,44.5591716,43.68181818,45.51234568,137.8378378
Okres Třebíč,Pyšel,17.26315789,16.66666667,17.81376518,61.26315789,63.15789474,59.51417004,21.47368421,20.1754386,22.67206478,41.63473684,42.24561404,41.0708502,124.3902439
Okres Třebíč,Rácovice,23.57723577,27.53623188,18.51851852,58.53658537,56.52173913,61.11111111,17.88617886,15.94202899,20.37037037,37.49186992,34.78985507,40.94444444,75.86206897
Okres Třebíč,Račice,10.34482759,9.090909091,11.62790698,74.71264368,79.54545455,69.76744186,14.94252874,11.36363636,18.60465116,41.6954023,40.5,42.91860465,144.4444444
Okres Třebíč,Radkovice u Budče,20.91503268,23.07692308,18.66666667,59.47712418,62.82051282,56,19.60784314,14.1025641,25.33333333,40.00326797,37.92307692,42.16666667,93.75
Okres Třebíč,Radkovice u Hrotovic,16.81681682,18.6746988,14.97005988,62.16216216,63.85542169,60.47904192,21.02102102,17.46987952,24.5508982,41.22072072,39.92168675,42.51197605,125
Okres Třebíč,Radonín,16.66666667,11.11111111,22.22222222,67.77777778,73.33333333,62.22222222,15.55555556,15.55555556,15.55555556,42.26666667,46.1,38.43333333,93.33333333
Okres Třebíč,Radošov,16.14906832,14.1025641,18.07228916,55.90062112,56.41025641,55.42168675,27.95031056,29.48717949,26.5060241,46.89130435,48.8974359,45.0060241,173.0769231
Okres Třebíč,Radotice,9.009009009,13.84615385,2.173913043,64.86486486,66.15384615,63.04347826,26.12612613,20,34.7826087,49.55405405,45.85384615,54.7826087,290
Okres Třebíč,Rapotice,18.5046729,17.04545455,19.92619926,61.68224299,63.63636364,59.77859779,19.81308411,19.31818182,20.29520295,42.06261682,42.08712121,42.03874539,107.0707071
Okres Třebíč,Rohy,7.692307692,8.196721311,7.142857143,62.39316239,73.7704918,50,29.91452991,18.03278689,42.85714286,50.50854701,46.92622951,54.41071429,388.8888889
Okres Třebíč,Rokytnice nad Rokytnou,14.13173653,13.94799054,14.32038835,62.51497006,64.30260047,60.67961165,23.35329341,21.74940898,25,44.81976048,44.35815603,45.29368932,165.2542373
Okres Třebíč,Rouchovany,16.03305785,15.05016722,16.99346405,63.88429752,66.88963211,60.94771242,20.08264463,18.06020067,22.05882353,42.3892562,41.78929766,42.9754902,125.257732
Okres Třebíč,Rudíkov,19.43005181,18.1122449,20.78947368,63.34196891,66.58163265,60,17.22797927,15.30612245,19.21052632,40.14637306,38.91326531,41.41842105,88.66666667
Okres Třebíč,Římov,14.01425178,14.1509434,13.87559809,61.75771971,62.73584906,60.76555024,24.2280285,23.11320755,25.35885167,45.14133017,44.77358491,45.51435407,172.8813559
Okres Třebíč,Sedlec,17.88617886,18.5483871,17.21311475,66.66666667,67.74193548,65.57377049,15.44715447,13.70967742,17.21311475,41.81707317,40.79032258,42.86065574,86.36363636
Okres Třebíč,Slavětice,13.63636364,9.821428571,17.59259259,60.45454545,63.39285714,57.40740741,25.90909091,26.78571429,25,45.1,47.65178571,42.4537037,190
Okres Třebíč,Slavičky,19.66666667,25.46583851,12.94964029,62.33333333,59.00621118,66.18705036,18,15.52795031,20.86330935,40.05333333,38.19565217,42.20503597,91.52542373
Okres Třebíč,Slavíkovice,14.13043478,12.63157895,15.73033708,64.67391304,68.42105263,60.6741573,21.19565217,18.94736842,23.59550562,44.45652174,43.39473684,45.58988764,150
Okres Třebíč,Smrk,17.58957655,13.75,21.76870748,59.60912052,69.375,48.97959184,22.80130293,16.875,29.25170068,43.41530945,42.25625,44.67687075,129.6296296
Okres Třebíč,Stařeč,14.48846836,15.04739336,13.93152302,65.10940272,65.75829384,64.46280992,20.40212892,19.1943128,21.60566706,42.92992312,42.63744076,43.22136954,140.8163265
Okres Třebíč,Stropešín,14.28571429,11.94029851,16.94915254,58.73015873,64.17910448,52.54237288,26.98412698,23.88059701,30.50847458,44.77777778,41.67910448,48.29661017,188.8888889
Okres Třebíč,Střítež,11.55234657,11.27272727,11.82795699,69.67509025,72.72727273,66.66666667,18.77256318,16,21.50537634,44.6967509,43.1,46.27060932,162.5
Okres Třebíč,Studenec,20.4437401,23.46041056,16.89655172,62.75752773,60.11730205,65.86206897,16.79873217,16.42228739,17.24137931,40.54754358,38.62316716,42.81034483,82.17054264
Okres Třebíč,Studnice,14.39393939,15,13.88888889,63.63636364,70,58.33333333,21.96969697,15,27.77777778,44.25757576,44.43333333,44.11111111,152.6315789
Okres Třebíč,Sudice,14.28571429,12.5,16.16766467,61.51603499,66.47727273,56.28742515,24.19825073,21.02272727,27.54491018,45.07142857,43.94886364,46.25449102,169.3877551
